lot;panels;boards;panelSize;boardsInFrame;anzahlFrames;projNr;machineId;process;subProcess;ManufacturingTime;prozessOrder;tactTime_brutto;tactTime_netto;testDauer
KA26.000165-004;250;250;1;NULL;NULL;54511E;9;6_DEP;6_DEP;2026-05-21 00:00:00.000;4;0,45;0,35;0,35
KA26.000165-005;200;200;1;NULL;NULL;54511E;8;1_SMT;1_SMTA;2026-04-16 00:00:00.000;1;0,4833;0,3833;0,3667
KA26.000165-005;200;200;1;NULL;NULL;54511E;2;4_AOI;4_AOI_SIDEA;2026-04-16 00:00:00.000;2;0,5;0,4;0,3667
KA26.000165-005;199;199;1;NULL;NULL;54511E;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-04-16 00:00:00.000;3;0,6333;0,4667;0,3333
KA26.000165-005;199;199;1;NULL;NULL;54511E;9;6_DEP;6_DEP;2026-04-16 00:00:00.000;4;0,5667;0,4167;0,3667
KA26.000168-001;34;102;3;NULL;NULL;782F1A;8;1_SMT;1_SMTA;2026-06-08 00:00:00.000;1;0,9667;0,8167;0,35
KA26.000168-001;34;102;3;6;20;782F1A;3;3_SEL;3_SELA;2026-06-08 00:00:00.000;2;1,2833;1;1,9
KA26.000168-001;34;102;3;NULL;NULL;782F1A;2;4_AOI;4_AOI_SIDEB;2026-06-08 00:00:00.000;3;1,0333;0,9333;0,85
KA26.000168-001;34;102;3;NULL;NULL;782F1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-06-08 00:00:00.000;4;2,5833;1,85;1,5833
KA26.000168-001;34;102;3;NULL;NULL;782F1A;9;6_DEP;6_DEP;2026-06-08 00:00:00.000;5;0,9333;0,65;0,5167
KA26.000169-001;34;102;3;NULL;NULL;782G1A;8;1_SMT;1_SMTA;2026-06-03 00:00:00.000;1;0,7;0,7;0,3167
KA26.000169-001;34;102;3;6;17;782G1A;3;3_SEL;3_SELA;2026-06-03 00:00:00.000;2;1;0,65;1,3167
KA26.000169-001;34;102;3;NULL;NULL;782G1A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-06-03 00:00:00.000;3;0,6333;0,4833;0,3333
KA26.000169-001;34;102;3;NULL;NULL;782G1A;11;4_AOI;4_AOI_SIDEB;2026-06-03 00:00:00.000;4;0,9833;0,8833;0,7333
KA26.000169-001;34;102;3;NULL;NULL;782G1A;9;6_DEP;6_DEP;2026-06-03 00:00:00.000;5;0,75;0,6;0,5167
KA26.000170-001;10;100;10;NULL;NULL;281V1A;8;1_SMT;1_SMTB;2026-07-07 00:00:00.000;1;1,3667;0,8667;0,8833
KA26.000170-001;10;100;10;NULL;NULL;281V1A;2;4_AOI;4_AOI_SIDEB;2026-07-07 00:00:00.000;2;0,9833;0,4667;0,4
KA26.000178-001;13;3250;250;NULL;NULL;26651A;11;4_AOI;4_AOI_SIDEB;2026-08-04 00:00:00.000;1;1,3667;0,9833;0,9833
KA26.000178-001;13;3250;250;NULL;NULL;26651A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-08-04 00:00:00.000;2;3,9333;3,55;3,5833
KA26.000179-001;20;100;5;NULL;NULL;11561A;7;1_SMT;1_SMTA;2026-04-09 00:00:00.000;1;1,15;0,65;0,2667
KA26.000179-001;20;100;5;NULL;NULL;11561A;11;4_AOI;4_AOI_SIDEA;2026-04-09 00:00:00.000;2;0,9;0,3333;0,2833
KA26.000179-001;20;100;5;NULL;NULL;11561A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-04-09 00:00:00.000;3;0,8167;0,5667;0,3333
KA26.000186-001;10;60;6;NULL;NULL;14621D;8;1_SMT;1_SMTB;2026-06-08 00:00:00.000;1;3,25;1,4333;1,4833
KA26.000186-001;11;66;6;NULL;NULL;14621D;8;1_SMT;1_SMTA;2026-06-08 00:00:00.000;2;2,3833;1,1333;1,4833
KA26.000186-001;10;60;6;NULL;NULL;14621D;11;4_AOI;4_AOI_SIDEB;2026-06-08 00:00:00.000;3;1,2833;0,7833;0,7833
KA26.000186-001;10;60;6;NULL;NULL;14621D;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-06-08 00:00:00.000;4;6,3667;5,3667;5,5
KA26.000186-002;57;342;6;NULL;NULL;14621D;8;1_SMT;1_SMTA;2026-08-17 00:00:00.000;1;1,1;0,8333;0,4833
KA26.000186-002;57;342;6;NULL;NULL;14621D;8;1_SMT;1_SMTB;2026-08-17 00:00:00.000;2;1,3667;0,85;0,4833
KA26.000186-002;57;342;6;NULL;NULL;14621D;11;4_AOI;4_AOI_SIDEB;2026-08-17 00:00:00.000;3;1,1167;0,8833;0,8167
KA26.000186-002;56;336;6;NULL;NULL;14621D;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-08-17 00:00:00.000;4;2,4333;1,3667;1,25
KA26.000192-001;199;398;2;NULL;NULL;266G1B;8;1_SMT;1_SMTA;2026-06-17 00:00:00.000;1;0,65;0,55;0,3833
KA26.000192-001;199;398;2;NULL;NULL;266G1B;10;2_ODD;2_ODDA;2026-06-17 00:00:00.000;2;2,9;2,5667;2,3833
KA26.000192-001;81;162;2;NULL;NULL;266G1B;2;4_AOI;4_AOI_SIDEB;2026-06-17 00:00:00.000;4;1,25;1,15;1,1667
KA26.000192-001;118;236;2;NULL;NULL;266G1B;11;4_AOI;4_AOI_SIDEB;2026-06-17 00:00:00.000;5;1,3667;1,1333;1,1
KA26.000192-001;198;396;2;NULL;NULL;266G1B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-06-17 00:00:00.000;6;1,15;0,9833;0,9167
KA26.000192-001;198;396;2;NULL;NULL;266G1B;9;6_DEP;6_DEP;2026-06-17 00:00:00.000;7;0,5833;0,5167;0,4833
KA26.000205-001;60;300;5;NULL;NULL;12881B;8;1_SMT;1_SMTA;2026-05-26 00:00:00.000;1;1,8833;0,9833;0,8667
KA26.000205-001;61;305;5;NULL;NULL;12881B;11;4_AOI;4_AOI_SMT;2026-05-26 00:00:00.000;2;0,6667;0,5167;0,4833
KA26.000205-001;61;305;5;NULL;NULL;12881B;10;2_ODD;2_ODDA;2026-05-26 00:00:00.000;3;7,55;6,7333;6,7667
KA26.000205-001;60;304;5;10;37;12881B;3;3_SEL;3_SELA;2026-05-26 00:00:00.000;4;3,0167;2,1667;4,2833
KA26.000205-001;61;305;5;NULL;NULL;12881B;2;4_AOI;4_AOI_THT;2026-05-26 00:00:00.000;5;1,8667;1,7;1,55
KA26.000205-001;61;305;5;NULL;NULL;12881B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-05-26 00:00:00.000;6;3,4167;2,75;2,4167
KA26.000205-001;58;290;5;NULL;NULL;12881B;9;6_DEP;6_DEP;2026-05-26 00:00:00.000;7;1,3;0,8833;0,8
KA26.000206-001;25;50;2;NULL;NULL;55731B;2;4_AOI;4_AOI_SIDEA;2026-05-08 00:00:00.000;1;0,8167;0,5;0,4167
KA26.000206-002;25;50;2;NULL;NULL;55741B;2;4_AOI;4_AOI_SIDEA;2026-05-08 00:00:00.000;1;0,7667;0,4167;0,4167
KA26.000212-001;15;60;4;NULL;NULL;125B1A;8;1_SMT;1_SMTB;2026-05-21 00:00:00.000;1;1,1167;0,45;0,45
KA26.000212-001;15;60;4;NULL;NULL;125B1A;8;1_SMT;1_SMTA;2026-05-21 00:00:00.000;2;1;0,3333;0,45
KA26.000212-001;14;59;4;4;15;125B1A;3;3_SEL;3_SELA;2026-05-21 00:00:00.000;3;2,5833;1,6833;1,65
KA26.000212-001;15;60;4;NULL;NULL;125B1A;11;4_AOI;4_AOI_SIDEA;2026-05-21 00:00:00.000;4;1,35;0,9833;0,9167
KA26.000212-001;14;59;4;4;15;125B1A;3;3_SEL;3_SELB;2026-05-21 00:00:00.000;5;1,7833;1,6667;1,65
KA26.000212-001;15;60;4;NULL;NULL;125B1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-05-21 00:00:00.000;6;2,3333;1,6667;1,45
KA26.000217-002;13;52;4;NULL;NULL;62821A;8;1_SMT;1_SMTA;2026-06-01 00:00:00.000;1;2,1167;0,95;0,4167
KA26.000217-002;13;52;4;NULL;NULL;62821A;11;4_AOI;4_AOI_SIDEB;2026-06-01 00:00:00.000;3;1,9667;1,2;0,8
KA26.000217-002;13;52;4;NULL;NULL;62821A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-06-01 00:00:00.000;4;2,15;1,7667;1,6667
KA26.000227-001;20;100;5;NULL;NULL;691A1A;7;1_SMT;1_SMTA;2026-06-03 00:00:00.000;1;0,9;0,4;0,3667
KA26.000229-002;13;52;4;NULL;NULL;62841A;8;1_SMT;1_SMTA;2026-06-08 00:00:00.000;1;1,3667;0,9833;0,65
KA26.000229-002;13;52;4;4;20;62841A;4;3_SEL;3_SELA;2026-06-08 00:00:00.000;2;2,8333;1,7667;1,7667
KA26.000229-002;13;52;4;NULL;NULL;62841A;11;4_AOI;4_AOI_SIDEB;2026-06-08 00:00:00.000;3;1,7167;0,8333;0,8
KA26.000229-002;13;52;4;NULL;NULL;62841A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-06-08 00:00:00.000;4;2,6;1,8333;1,0833
KA26.000235-001;100;200;2;NULL;NULL;266FAB;8;1_SMT;1_SMTB;2026-07-24 00:00:00.000;1;0,7333;0,5833;0,55
KA26.000235-001;100;200;2;NULL;NULL;266FAB;8;1_SMT;1_SMTA;2026-07-24 00:00:00.000;2;1,1333;0,8833;0,55
KA26.000235-001;100;200;2;NULL;NULL;266FAB;2;4_AOI;4_AOI_SIDEB;2026-07-24 00:00:00.000;3;1,8;1,3167;1,3333
KA26.000235-001;100;200;2;NULL;NULL;266FAB;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-07-24 00:00:00.000;4;5,6;4,95;4,85
KA26.000235-001;100;200;2;NULL;NULL;266FAB;9;6_DEP;6_DEP;2026-07-24 00:00:00.000;5;0,8333;0,65;0,5833
KA26.000236-001;50;50;1;NULL;NULL;07461A;11;4_AOI;4_AOI_SIDEA;2026-06-05 00:00:00.000;2;1;0,8333;0,7167
KA26.000237-001;50;50;1;NULL;NULL;07451A;10;2_ODD;2_ODDA;2026-06-03 00:00:00.000;1;2,8;2,6;2,55
KA26.000237-001;50;50;1;NULL;NULL;07451A;2;4_AOI;4_AOI_SIDEA;2026-06-03 00:00:00.000;3;1,1;0,9333;0,9333
KA26.000237-001;50;50;1;NULL;NULL;07451A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-06-03 00:00:00.000;4;0,4;0,3;0,25
KA26.000237-001;50;50;1;NULL;NULL;07451A;9;6_DEP;6_DEP;2026-06-03 00:00:00.000;5;0,6167;0,3167;0,3
KA26.000244-002;70;280;4;NULL;NULL;56421A;8;1_SMT;1_SMTB;2026-07-22 00:00:00.000;1;0,8167;0,6;0,4667
KA26.000244-002;70;280;4;NULL;NULL;56421A;8;1_SMT;1_SMTA;2026-07-22 00:00:00.000;2;1,3667;0,9333;0,4667
KA26.000244-002;70;280;4;NULL;NULL;56421A;2;4_AOI;4_AOI_SIDEB;2026-07-22 00:00:00.000;3;1,15;1,0167;1,0167
KA26.000244-002;69;276;4;NULL;NULL;56421A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-07-22 00:00:00.000;4;2,9667;2,9;2,9167
KA26.000244-002;70;280;4;NULL;NULL;56421A;9;6_DEP;6_DEP;2026-07-22 00:00:00.000;5;1,0833;0,7333;0,65
KA26.000256-003;25;50;2;NULL;NULL;05631B;8;1_SMT;1_SMTA;2026-06-22 00:00:00.000;1;1,4167;0,6167;0,4667
KA26.000256-003;25;50;2;NULL;NULL;05631B;2;4_AOI;4_AOI_SIDEB;2026-06-22 00:00:00.000;3;0,9167;0,9167;0,8
KA26.000256-004;25;50;2;NULL;NULL;05611B;8;1_SMT;1_SMTA;2026-06-16 00:00:00.000;1;0,7167;0,3167;0,3167
KA26.000256-004;25;50;2;NULL;NULL;05611B;11;4_AOI;4_AOI_SMT;2026-06-16 00:00:00.000;2;0,6167;0,3333;0,3333
KA26.000256-004;25;50;2;NULL;NULL;05611B;2;4_AOI;4_AOI_SIDEB;2026-06-16 00:00:00.000;4;1,3;1,1167;0,75
KA26.000256-004;24;49;2;4;13;05611B;3;3_SEL;3_SELB;2026-06-16 00:00:00.000;5;0,9333;0,9333;1,7667
KA26.000259-001;25;50;2;NULL;NULL;2066AC;8;1_SMT;1_SMTB;2026-07-09 00:00:00.000;1;0,8667;0,4667;0,3833
KA26.000259-001;25;50;2;NULL;NULL;2066AC;8;1_SMT;1_SMTA;2026-07-09 00:00:00.000;2;0,5667;0,5667;0,3833
KA26.000259-001;25;50;2;NULL;NULL;2066AC;11;4_AOI;4_AOI_SIDEB;2026-07-09 00:00:00.000;3;1,4167;1,05;0,9167
KA26.000259-001;25;50;2;NULL;NULL;2066AC;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-07-09 00:00:00.000;4;3;2,2;2,1833
KA26.000259-001;25;50;2;NULL;NULL;2066AC;9;6_DEP;6_DEP;2026-07-09 00:00:00.000;5;0,9833;0,5833;0,5
KA26.000262-001;31;620;20;NULL;NULL;09231B;2;4_AOI;4_AOI_SIDEA;2026-06-24 00:00:00.000;2;1,1;0,95;0,8
KA26.000262-002;29;580;20;NULL;NULL;09231B;2;4_AOI;4_AOI_SIDEA;2026-06-23 00:00:00.000;2;1,4;0,9333;0,8
KA26.000263-001;60;600;10;NULL;NULL;09221B;10;2_ODD;2_ODDA;2026-06-25 00:00:00.000;1;3,6667;3,1667;2,6167
KA26.000263-001;59;599;10;30;21;09221B;3;3_SEL;3_SELA;2026-06-25 00:00:00.000;2;1,1667;0,9833;2,8833
KA26.000263-001;60;600;10;NULL;NULL;09221B;2;4_AOI;4_AOI_SIDEB;2026-06-25 00:00:00.000;3;0,8667;0,7833;0,8
KA26.000263-002;31;310;10;NULL;NULL;09221B;10;2_ODD;2_ODDA;2026-06-25 00:00:00.000;1;3,9167;3,2833;2,6
KA26.000263-002;59;599;10;30;22;09221B;3;3_SEL;3_SELA;2026-06-25 00:00:00.000;2;1,65;1,4167;4,0333
KA26.000263-002;60;600;10;NULL;NULL;09221B;2;4_AOI;4_AOI_SIDEB;2026-06-25 00:00:00.000;3;0,95;0,8833;0,8
KA26.000265-003;25;50;2;NULL;NULL;05631B;8;1_SMT;1_SMTA;2026-06-22 00:00:00.000;1;0,9333;0,7333;0,4167
KA26.000265-003;25;50;2;NULL;NULL;05631B;2;4_AOI;4_AOI_SIDEB;2026-06-22 00:00:00.000;2;1,4;0,9167;0,8
KA26.000265-003;25;50;2;NULL;NULL;05631B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-06-22 00:00:00.000;4;1,6333;1,4333;1,4167
KA26.000265-004;25;50;2;NULL;NULL;05611B;11;4_AOI;4_AOI_SMT;2026-06-16 00:00:00.000;1;0,8167;0,35;0,3667
KA26.000265-004;25;50;2;NULL;NULL;05611B;8;1_SMT;1_SMTA;2026-06-16 00:00:00.000;2;0,8167;0,6167;0,3167
KA26.000265-004;25;50;2;NULL;NULL;05611B;2;4_AOI;4_AOI_SIDEB;2026-06-16 00:00:00.000;4;0,8667;0,8667;0,75
KA26.000265-004;25;50;2;4;13;05611B;3;3_SEL;3_SELB;2026-06-16 00:00:00.000;5;0,9167;0,9167;1,7667
KA26.000265-004;25;50;2;NULL;NULL;05611B;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-06-16 00:00:00.000;6;1,05;0,85;0,5
KA26.000265-005;26;52;2;NULL;NULL;05641C;8;1_SMT;1_SMTA;2026-06-23 00:00:00.000;1;0,9833;0,7833;0,2833
KA26.000265-005;26;52;2;NULL;NULL;05641C;2;4_AOI;4_AOI_SIDEB;2026-06-23 00:00:00.000;3;1,2833;1,1;0,8
KA26.000265-005;26;52;2;6;14;05641C;3;3_SEL;3_SELA;2026-06-23 00:00:00.000;4;2,0333;1,45;3,0333
KA26.000265-005;26;52;2;NULL;NULL;05641C;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-06-23 00:00:00.000;6;1,1167;0,7333;0,5833
KA26.000270-001;100;200;2;NULL;NULL;266H1A;8;1_SMT;1_SMTA;2026-08-03 00:00:00.000;1;0,7167;0,6167;0,4
KA26.000270-001;100;200;2;NULL;NULL;266H1A;2;4_AOI;4_AOI_SIDEB;2026-08-03 00:00:00.000;2;1,5167;1,2667;1,0167
KA26.000270-001;100;200;2;NULL;NULL;266H1A;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-08-03 00:00:00.000;3;1,1333;1,0333;0,9167
KA26.000270-001;100;200;2;NULL;NULL;266H1A;9;6_DEP;6_DEP;2026-08-03 00:00:00.000;4;0,7667;0,6167;0,6167
KA26.000277-001;50;100;2;NULL;NULL;11421D;8;1_SMT;1_SMTA;2026-07-10 00:00:00.000;1;1,0333;0,6333;0,5
KA26.000277-001;50;100;2;NULL;NULL;11421D;2;4_AOI;4_AOI_SIDEA;2026-07-10 00:00:00.000;2;1,05;0,8;0,8
KA26.000277-001;49;98;2;NULL;NULL;11421D;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-07-10 00:00:00.000;3;2,3667;2,05;1,8333
KA26.000277-001;49;98;2;NULL;NULL;11421D;9;6_DEP;6_DEP;2026-07-10 00:00:00.000;4;1;0,5833;0,45
KA26.000278-001;34;102;3;NULL;NULL;10011G;8;1_SMT;1_SMTB;2026-08-14 00:00:00.000;1;1,7833;0,9;1,1333
KA26.000278-001;34;102;3;NULL;NULL;10011G;8;1_SMT;1_SMTA;2026-08-14 00:00:00.000;2;2,6;2,0167;1,1333
KA26.000278-001;34;102;3;NULL;NULL;10011G;2;4_AOI;4_AOI_SIDEB;2026-08-14 00:00:00.000;3;2,4833;1,9333;1,6833
KA26.000279-001;16;80;5;NULL;NULL;550H1B;11;4_AOI;4_AOI_SIDEA;2026-05-26 00:00:00.000;1;0,9333;0,5833;0,55
KA26.000283-001;50;250;5;NULL;NULL;1288AB;8;1_SMT;1_SMTA;2026-06-10 00:00:00.000;1;1,15;0,95;0,8333
KA26.000283-001;50;250;5;NULL;NULL;1288AB;2;4_AOI;4_AOI_SMT;2026-06-10 00:00:00.000;2;0,75;0,5167;0,4667
KA26.000283-001;50;250;5;NULL;NULL;1288AB;10;2_ODD;2_ODDA;2026-06-10 00:00:00.000;3;5,4;4,2;4,0167
KA26.000283-001;32;162;5;10;25;1288AB;3;3_SEL;3_SELA;2026-06-10 00:00:00.000;4;5,0833;3,85;5,0667
KA26.000283-001;50;250;5;NULL;NULL;1288AB;2;4_AOI;4_AOI_THT;2026-06-10 00:00:00.000;5;1,5333;1,4333;0,4667
KA26.000283-001;19;95;5;NULL;NULL;1288AB;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-06-10 00:00:00.000;6;2,8333;2,3;2,25
KA26.000283-001;50;250;5;NULL;NULL;1288AB;9;6_DEP;6_DEP;2026-06-10 00:00:00.000;7;1,1167;0,8167;0,7333
KA26.000283-001;31;155;5;NULL;NULL;1288AB;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-06-10 00:00:00.000;8;2,35;2,2;2,0833
KA26.000288-001;10;50;5;NULL;NULL;913A1B;8;1_SMT;1_SMTA;2026-08-03 00:00:00.000;1;1,8167;1,3167;1,2667
KA26.000288-001;10;50;5;NULL;NULL;913A1B;2;4_AOI;4_AOI_SIDEA;2026-08-03 00:00:00.000;2;1,2833;0,7833;0,8
KA26.000288-001;10;50;5;NULL;NULL;913A1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-08-03 00:00:00.000;3;10,15;9,15;9,0167
KA26.000288-001;10;50;5;NULL;NULL;913A1B;9;6_DEP;6_DEP;2026-08-03 00:00:00.000;4;2,0167;1,0167;1,0167
KA26.000300-001;330;660;2;NULL;NULL;780P1A;8;1_SMT;1_SMTA;2026-07-20 00:00:00.000;1;0,5167;0,4;0,3
KA26.000300-001;220;440;2;NULL;NULL;780P1A;2;4_AOI;4_AOI_SIDEB;2026-07-20 00:00:00.000;2;1,05;0,9167;0,9
KA26.000300-001;180;360;2;NULL;NULL;780P1A;11;4_AOI;4_AOI_SIDEB;2026-07-20 00:00:00.000;3;1,1333;0,8333;0,8
KA26.000300-001;400;800;2;NULL;NULL;780P1A;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-07-20 00:00:00.000;4;0,7333;0,55;0,5833
KA26.000300-001;377;754;2;NULL;NULL;780P1A;9;6_DEP;6_DEP;2026-07-20 00:00:00.000;5;0,5167;0,4667;0,3833
KA26.000306-001;250;250;1;NULL;NULL;54511E;8;1_SMT;1_SMTA;2026-07-31 00:00:00.000;1;0,4667;0,3833;0,3
KA26.000306-001;250;250;1;NULL;NULL;54511E;2;4_AOI;4_AOI_SIDEA;2026-07-31 00:00:00.000;2;0,45;0,4;0,3667
KA26.000306-001;245;245;1;NULL;NULL;54511E;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-07-31 00:00:00.000;3;0,4333;0,3667;0,3333
KA26.000306-001;244;244;1;NULL;NULL;54511E;9;6_DEP;6_DEP;2026-07-31 00:00:00.000;4;0,55;0,3667;0,35
KA26.000306-002;250;250;1;NULL;NULL;54511E;8;1_SMT;1_SMTA;2026-08-03 00:00:00.000;1;0,4167;0,3333;0,3
KA26.000306-002;250;250;1;NULL;NULL;54511E;11;4_AOI;4_AOI_SIDEA;2026-08-03 00:00:00.000;2;0,5;0,35;0,3167
KA26.000306-002;247;247;1;NULL;NULL;54511E;APT-1600FD FP-MACHINE;5_FPT;5_FPT_BASIC;2026-08-03 00:00:00.000;3;0,45;0,35;0,3333
KA26.000329-001;12;60;5;NULL;NULL;122X1B;8;1_SMT;1_SMTB;2026-07-13 00:00:00.000;1;1,3333;0,9167;0,35
KA26.000329-001;12;60;5;NULL;NULL;122X1B;8;1_SMT;1_SMTA;2026-07-13 00:00:00.000;2;1,1333;0,7167;0,35
KA26.000329-001;12;60;5;NULL;NULL;122X1B;2;4_AOI;4_AOI_SIDEB;2026-07-13 00:00:00.000;3;1,3167;0,9;0,9
KA26.000329-001;12;60;5;NULL;NULL;122X1B;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-07-13 00:00:00.000;4;1,6333;1,2167;1,0333
KA26.000351-002;50;3000;60;NULL;NULL;0069CF;7;1_SMT;1_SMTA;2026-07-28 00:00:00.000;1;2,6167;1,7167;1,5
KA26.000351-002;50;3000;60;NULL;NULL;0069CF;2;4_AOI;4_AOI_SIDEA;2026-07-28 00:00:00.000;2;1,1;0,8;0,65
KA26.000351-002;50;3000;60;NULL;NULL;0069CF;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-07-28 00:00:00.000;3;4,4833;4,3833;4,35
KA26.000357-001;14;70;5;NULL;NULL;122OAC;8;1_SMT;1_SMTA;2026-08-12 00:00:00.000;1;1,1833;0,4667;0,3667
KA26.000357-001;14;70;5;NULL;NULL;122OAC;2;4_AOI;4_AOI_SIDEB;2026-08-12 00:00:00.000;2;1,4833;1,1667;0,9167
KA26.000357-001;14;70;5;NULL;NULL;122OAC;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-08-12 00:00:00.000;3;4,9667;2,8167;2,8333
KA26.000357-001;14;70;5;NULL;NULL;122OAC;9;6_DEP;6_DEP;2026-08-12 00:00:00.000;4;1,35;0,9833;0,9833
KA26.000357-002;14;70;5;NULL;NULL;122ODC;8;1_SMT;1_SMTB;2026-08-14 00:00:00.000;1;1,4667;0,8;0,5667
KA26.000357-002;14;70;5;NULL;NULL;122ODC;8;1_SMT;1_SMTA;2026-08-14 00:00:00.000;2;2,0833;1;0,5667
KA26.000357-002;14;70;5;NULL;NULL;122ODC;2;4_AOI;4_AOI_SIDEB;2026-08-14 00:00:00.000;3;1,7833;0,9;0,9167
KA26.000357-002;14;70;5;NULL;NULL;122ODC;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_PREMIUM;2026-08-14 00:00:00.000;4;2,15;1,4333;1,4167
KA26.000357-002;14;70;5;NULL;NULL;122ODC;9;6_DEP;6_DEP;2026-08-14 00:00:00.000;5;1,8833;1;0,6833
KA26.000357-003;26;130;5;NULL;NULL;122OBC;8;1_SMT;1_SMTB;2026-08-12 00:00:00.000;1;1,1333;0,7333;0,5333
KA26.000357-003;26;130;5;NULL;NULL;122OBC;8;1_SMT;1_SMTA;2026-08-12 00:00:00.000;2;0,8833;0,4833;0,5333
KA26.000357-003;26;130;5;NULL;NULL;122OBC;2;4_AOI;4_AOI_SIDEB;2026-08-12 00:00:00.000;3;1,25;0,9333;0,9167
KA26.000357-003;26;130;5;NULL;NULL;122OBC;APT-1600FD FP-MACHINE;5_FPT;5_FPT_PREMIUM;2026-08-12 00:00:00.000;4;2,8;2,2333;1,75
KA26.000357-003;26;130;5;NULL;NULL;122OBC;9;6_DEP;6_DEP;2026-08-12 00:00:00.000;5;1,1833;0,8;0,6833
KA26.000358-001;25;50;2;NULL;NULL;074L1A;8;1_SMT;1_SMTA;2026-08-11 00:00:00.000;1;1,3333;0,9333;0,5
KA26.000358-001;10;50;5;NULL;NULL;122OCC;2;4_AOI;4_AOI_SIDEB;2026-08-11 00:00:00.000;2;1,4333;0,9333;1,1
KA26.000358-001;25;50;2;NULL;NULL;074L1A;2;4_AOI;4_AOI_SIDEB;2026-08-11 00:00:00.000;3;1,5;1,1;1,1
KA26.000358-001;10;50;5;NULL;NULL;122OCC;8;1_SMT;1_SMTA;2026-08-11 00:00:00.000;4;1,1333;0,6333;0,5
KA26.000358-001;10;50;5;NULL;NULL;122OCC;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_PREMIUM;2026-08-11 00:00:00.000;5;4,5167;3,5167;3,5333
KA26.000358-001;10;50;5;NULL;NULL;122OCC;9;6_DEP;6_DEP;2026-08-11 00:00:00.000;6;1,2;0,7;0,6833
KA26.000358-001;25;50;2;NULL;NULL;074L1A;APT-1600FD FP-MACHINE2;5_FPT;5_FPT_BASIC;2026-08-11 00:00:00.000;7;1,25;0,85;0,6667
KA26.000400-002;30;90;3;NULL;NULL;794DBD;8;1_SMT;1_SMTA;2026-07-21 00:00:00.000;1;1,4833;0,9833;0,5167
KA26.000400-002;30;90;3;NULL;NULL;794DBD;8;1_SMT;1_SMTB;2026-07-21 00:00:00.000;2;0,9833;0,65;0,5167
KA26.000400-002;30;90;3;NULL;NULL;794DBD;11;4_AOI;4_AOI_SIDEB;2026-07-21 00:00:00.000;3;1,7;1,2167;1,2
KA26.000400-002;30;90;3;NULL;NULL;794DBD;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-07-21 00:00:00.000;4;2,3333;2;1,75
KA26.000400-003;90;90;1;NULL;NULL;794B17;8;1_SMT;1_SMTB;2026-07-27 00:00:00.000;1;1,2;0,9333;0,9333
KA26.000400-003;90;90;1;NULL;NULL;794B17;8;1_SMT;1_SMTA;2026-07-27 00:00:00.000;2;1,4;1,0667;0,9333
KA26.000400-003;90;90;1;NULL;NULL;794B17;11;4_AOI;4_AOI_SIDEA;2026-07-27 00:00:00.000;3;1,75;1,45;1,3167
KA26.000400-003;90;90;1;NULL;NULL;794B17;APT-1600FD FP-MACHINE3;5_FPT;5_FPT_BASIC;2026-07-27 00:00:00.000;4;4,2333;3,0667;2,5833
